platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-E,2013,0.0,-12.0,Risers,A,28.0,49.0,70.0,28.0,
L10-E,2013,0.0,-12.0,Caissons,A,25.0,30.0,0.0,0.0,
L10-E,2013,0.0,-12.0,Conductors,A,15.0,22.0,0.0,0.0,
L10-E,2013,-12.0,-27.4,Rows and Elevations,A,12.0,40.0,28.0,60.0,
L10-E,2013,-12.0,-27.4,Risers,A,23.0,46.0,78.0,34.0,
L10-E,2013,-12.0,-27.4,Caissons,A,,,,,
L10-E,2013,-12.0,-27.4,Conductors,A,20.0,30.0,0.0,0.0,
L10-E,2013,0.0,-12.0,Rows and Elevations,M,50.0,40.0,0.0,0.0,
L10-E,2013,0.0,-12.0,Risers,M,80.0,60.0,90.0,50.0,
L10-E,2013,0.0,-12.0,Caissons,M,100.0,30.0,0.0,0.0,
L10-E,2013,0.0,-12.0,Conductors,M,50.0,30.0,0.0,0.0,
L10-E,2013,-12.0,-27.4,Rows and Elevations,M,30.0,40.0,90.0,60.0,
L10-E,2013,-12.0,-27.4,Risers,M,60.0,60.0,90.0,60.0,
L10-E,2013,-12.0,-27.4,Caissons,M,,,,,
L10-E,2013,-12.0,-27.4,Conductors,M,100.0,30.0,0.0,0.0,
L10-E,2013,3.0,-4.8,Row 1,A,50.0,30.0,0.0,0.0,
L10-E,2013,3.0,-4.8,Row 2,A,40.0,20.0,0.0,0.0,
L10-E,2013,3.0,-4.8,Row A,A,10.0,40.0,0.0,0.0,
L10-E,2013,3.0,-4.8,Row B,A,0.0,0.0,0.0,0.0,
L10-E,2013,-4.8,-27.4,Row 1,A,30.0,40.0,0.0,0.0,
L10-E,2013,-4.8,-27.4,Row 2,A,0.0,0.0,0.0,0.0,
L10-E,2013,-4.8,-27.4,Row A,A,10.0,40.0,0.0,0.0,
L10-E,2013,-4.8,-27.4,Row B,A,0.0,0.0,0.0,0.0,
L10-E,2013,-4.8,-4.8,Level 1,A,10.0,20.0,0.0,0.0,
L10-E,2013,-4.8,-4.8,Conductor Field,A,20.0,20.0,0.0,0.0,
L10-E,2013,-15.5,-15.5,Level 2,A,10.0,40.0,90.0,60.0,
L10-E,2013,-15.5,-15.5,Conductor Field,A,20.0,40.0,80.0,60.0,
L10-E,2013,-27.4,-27.4,Level 3,A,,,,,
L10-E,2013,-27.4,-27.4,Conductor Field,A,,,,,
L10-E,2011,3.0,-12.0,Rows and Elevations,A,65.0,49.0,12.0,33.0,
L10-E,2011,3.0,-12.0,Risers,A,67.0,42.0,33.0,43.0,
L10-E,2011,3.0,-12.0,Caissons,A,49.0,52.0,21.0,24.0,
L10-E,2011,3.0,-12.0,Conductors,A,54.0,50.0,23.0,36.0,
L10-E,2011,-12.0,-27.4,Rows and Elevations,A,48.0,52.0,55.0,44.0,
L10-E,2011,-12.0,-27.4,Risers,A,25.0,50.0,75.0,77.0,
L10-E,2011,-12.0,-27.4,Caissons,A,,,,,
L10-E,2011,-12.0,-27.4,Conductors,A,33.0,49.0,66.0,43.0,
L10-E,2011,3.0,-12.0,Rows and Elevations,M,100.0,70.0,40.0,40.0,
