platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
G16-B,2015,0.0,-12.0,Rows and Elevations,A,9.0,50.0,91.0,14.0,
G16-B,2015,0.0,-12.0,Risers,A,12.0,46.0,83.0,20.0,
G16-B,2015,0.0,-12.0,Caissons,A,10.0,50.0,90.0,9.0,
G16-B,2015,0.0,-12.0,Conductors,A,50.0,54.0,50.0,10.0,
G16-B,2015,-12.0,-40.5,Rows and Elevations,A,0.0,0.0,100.0,29.0,
G16-B,2015,-12.0,-40.5,Risers,A,0.0,0.0,90.0,26.0,
G16-B,2015,-12.0,-40.5,Caissons,A,,,,,
G16-B,2015,-12.0,-40.5,Conductors,A,0.0,0.0,100.0,20.0,
G16-B,2015,0.0,-12.0,Rows and Elevations,M,30.0,50.0,100.0,20.0,
G16-B,2015,0.0,-12.0,Risers,M,30.0,50.0,95.0,30.0,
G16-B,2015,0.0,-12.0,Caissons,M,20.0,50.0,100.0,10.0,
G16-B,2015,0.0,-12.0,Conductors,M,60.0,60.0,60.0,10.0,
G16-B,2015,-12.0,-40.5,Rows and Elevations,M,0.0,0.0,100.0,30.0,
G16-B,2015,-12.0,-40.5,Risers,M,0.0,0.0,100.0,40.0,
G16-B,2015,-12.0,-40.5,Caissons,M,,,,,
G16-B,2015,-12.0,-40.5,Conductors,M,0.0,0.0,100.0,30.0,
G16-B,2015,3.0,-12.0,Row 1,A,5.0,50.0,95.0,10.0,
G16-B,2015,3.0,-12.0,Row 2,A,30.0,50.0,70.0,10.0,
G16-B,2015,3.0,-12.0,Row A,A,10.0,50.0,50.0,10.0,
G16-B,2015,3.0,-12.0,Row B,A,10.0,50.0,50.0,20.0,
G16-B,2015,-12.0,-40.5,Row 1,A,0.0,0.0,100.0,30.0,
G16-B,2015,-12.0,-40.5,Row 2,A,0.0,0.0,100.0,20.0,
G16-B,2015,-12.0,-40.5,Row A,A,0.0,0.0,100.0,30.0,
G16-B,2015,-12.0,-40.5,Row B,A,0.0,0.0,100.0,30.0,
G16-B,2015,-12.0,-12.0,Level 1 ,A,0.0,0.0,100.0,20.0,
G16-B,2015,-12.0,-12.0,Conductor Field,A,0.0,0.0,100.0,15.0,
G16-B,2015,-31.0,-31.0,Level 2,A,0.0,0.0,100.0,30.0,
G16-B,2015,-31.0,-31.0,Conductor Field ,A,0.0,0.0,100.0,30.0,
G16-B,2015,-40.5,-40.5,Level 3,A,0.0,0.0,100.0,30.0,
G16-B,2015,-40.5,-40.5,Conductor Field ,A,,,,,
G16-B,2013,0.0,-12.0,Rows and Elevations,A,36.0,46.0,52.0,42.0,
G16-B,2013,0.0,-12.0,Risers,A,52.0,55.0,48.0,40.0,
G16-B,2013,0.0,-12.0,Caissons,A,40.0,55.0,34.0,41.0,
G16-B,2013,0.0,-12.0,Conductors,A,90.0,40.0,10.0,5.0,
