platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-EE,2013,0.0,-12.0,Rows and Elevations,M,,,,,
L10-EE,2013,0.0,-12.0,Risers,M,,,,,
L10-EE,2013,0.0,-12.0,Caissons,M,,,,,
L10-EE,2013,0.0,-12.0,Conductors,M,,,,,
L10-EE,2013,-12.0,-27.4,Rows and Elevations,M,,,,,
L10-EE,2013,-12.0,-27.4,Risers,M,,,,,
L10-EE,2013,-12.0,-27.4,Caissons,M,,,,,
L10-EE,2013,-12.0,-27.4,Conductors,M,,,,,
L10-EE,2013,3.0,-4.8,Row 1-2,A,75.0,50.0,25.0,50.0,
L10-EE,2013,3.0,-4.8,Row 2-3,A,75.0,50.0,25.0,50.0,
L10-EE,2013,3.0,-4.8,Row 3-1,A,75.0,50.0,25.0,50.0,
L10-EE,2013,-4.8,-30.0,Row 1-2,A,90.0,50.0,10.0,50.0,
L10-EE,2013,-4.8,-30.0,Row 2-3,A,90.0,50.0,10.0,50.0,
L10-EE,2013,-4.8,-30.0,Row 3-1,A,90.0,50.0,10.0,50.0,
L10-EE,2013,-4.8,-4.8,Level 1,A,20.0,30.0,0.0,0.0,
L10-EE,2013,-4.8,-4.8,Conductor Field,A,10.0,30.0,0.0,0.0,
L10-EE,2013,-15.5,-15.5,Level 2,A,0.0,0.0,100.0,70.0,
L10-EE,2013,-15.5,-15.5,Conductor Field,A,0.0,0.0,100.0,70.0,
L10-EE,2013,-27.4,-27.4,Level 3,A,0.0,0.0,100.0,80.0,
L10-EE,2013,-27.4,-27.4,Conductor Field,A,0.0,0.0,100.0,80.0,
L10-EE,2011,3.0,-12.0,Rows and Elevations,A,79.0,46.0,12.0,37.0,
L10-EE,2011,3.0,-12.0,Risers,A,,,,,
L10-EE,2011,3.0,-12.0,Caissons,A,,,,,
L10-EE,2011,3.0,-12.0,Conductors,A,64.0,46.0,6.0,43.0,
L10-EE,2011,-12.0,-27.4,Rows and Elevations,A,35.0,50.0,64.0,49.0,
L10-EE,2011,-12.0,-27.4,Risers,A,,,,,
L10-EE,2011,-12.0,-27.4,Caissons,A,,,,,
L10-EE,2011,-12.0,-27.4,Conductors,A,44.0,57.0,56.0,40.0,
L10-EE,2011,3.0,-12.0,Rows and Elevations,M,100.0,50.0,30.0,50.0,
L10-EE,2011,3.0,-12.0,Risers,M,,,,,
L10-EE,2011,3.0,-12.0,Caissons,M,,,,,
L10-EE,2011,3.0,-12.0,Conductors,M,90.0,60.0,25.0,50.0,
L10-EE,2011,-12.0,-27.4,Rows and Elevations,M,80.0,50.0,100.0,50.0,
L10-EE,2011,-12.0,-27.4,Risers,M,,,,,
L10-EE,2011,-12.0,-27.4,Caissons,M,,,,,
L10-EE,2011,-12.0,-27.4,Conductors,M,90.0,60.0,100.0,50.0,
L10-EE,2011,3.0,0.0,Row 1-2,A,80.0,40.0,10.0,10.0,
L10-EE,2011,3.0,0.0,Row 2-3,A,100.0,40.0,0.0,0.0,
L10-EE,2011,3.0,0.0,Row 3-1,A,10.0,20.0,20.0,20.0,
L10-EE,2011,0.0,-4.8,Row 1-2,A,90.0,50.0,10.0,20.0,
L10-EE,2011,0.0,-4.8,Row 2-3,A,100.0,40.0,0.0,0.0,
L10-EE,2011,0.0,-4.8,Row 3-1,A,90.0,50.0,0.0,0.0,
L10-EE,2011,-4.8,-15.5,Row 1-2,A,80.0,50.0,20.0,50.0,
L10-EE,2011,-4.8,-15.5,Row 2-3,A,70.0,50.0,30.0,50.0,
L10-EE,2011,-4.8,-15.5,Row 3-1,A,70.0,50.0,30.0,40.0,
L10-EE,2011,-15.5,-30.0,Row 1-2,A,0.0,0.0,100.0,50.0,
L10-EE,2011,-15.5,-30.0,Row 2-3,A,0.0,0.0,95.0,50.0,
L10-EE,2011,-15.5,-30.0,Row 3-1,A,20.0,50.0,80.0,50.0,
L10-EE,2011,-4.8,-4.8,Level 1,A,100.0,50.0,0.0,0.0,
L10-EE,2011,-4.8,-4.8,Conductor Field,A,100.0,50.0,0.0,0.0,
L10-EE,2011,-15.5,-15.5,Level 2,A,40.0,50.0,60.0,50.0,
L10-EE,2011,-15.5,-15.5,Conductor Field,A,40.0,50.0,60.0,50.0,
L10-EE,2011,-27.4,-27.4,Level 3,A,0.0,0.0,100.0,50.0,
L10-EE,2011,-27.4,-27.4,Conductor Field,A,0.0,0.0,100.0,60.0,
L10-EE,2009,3.0,-12.0,Rows and Elevations,A,82.0,104.0,11.0,92.0,
L10-EE,2009,3.0,-12.0,Risers,A,,,,,
L10-EE,2009,3.0,-12.0,Caissons,A,,,,,
L10-EE,2009,3.0,-12.0,Conductors,A,77.0,116.0,15.0,40.0,
L10-EE,2009,-12.0,-27.4,Rows and Elevations,A,2.0,50.0,98.0,107.0,
L10-EE,2009,-12.0,-27.4,Risers,A,,,,,
L10-EE,2009,-12.0,-27.4,Caissons,A,,,,,
L10-EE,2009,-12.0,-27.4,Conductors,A,0.0,0.0,100.0,100.0,
L10-EE,2009,3.0,-12.0,Rows and Elevations,M,100.0,130.0,50.0,100.0,
L10-EE,2009,3.0,-12.0,Risers,M,,,,,
L10-EE,2009,3.0,-12.0,Caissons,M,,,,,
L10-EE,2009,3.0,-12.0,Conductors,M,100.0,150.0,60.0,30.0,
L10-EE,2009,-12.0,-27.4,Rows and Elevations,M,10.0,50.0,100.0,150.0,
L10-EE,2009,-12.0,-27.4,Risers,M,,,,,
L10-EE,2009,-12.0,-27.4,Caissons,M,,,,,
L10-EE,2009,-12.0,-27.4,Conductors,M,0.0,0.0,100.0,100.0,
L10-EE,2009,3.0,0.0,Row 1-2,A,50.0,100.0,0.0,0.0,
L10-EE,2009,3.0,0.0,Row 2-3,A,80.0,100.0,0.0,0.0,
L10-EE,2009,3.0,0.0,Row 3-1,A,100.0,130.0,0.0,0.0,
L10-EE,2009,0.0,-4.8,Row 1-2,A,100.0,100.0,0.0,0.0,
L10-EE,2009,0.0,-4.8,Row 2-3,A,100.0,90.0,0.0,0.0,
L10-EE,2009,0.0,-4.8,Row 3-1,A,100.0,130.0,0.0,0.0,
L10-EE,2009,-4.8,-15.5,Row 1-2,A,50.0,100.0,50.0,100.0,
L10-EE,2009,-4.8,-15.5,Row 2-3,A,70.0,90.0,30.0,90.0,
