platform,year,depthmin,depthmax,Item,AvgMax,hardperc,hardmm,softperc,softmm,Remarks
L10-L,2013,-12,-27,Rows and Elevations,A,46.0,150.0,63.0,150.0,
L10-L,2013,-12,-27,Risers,A,30.0,58.0,70.0,54.0,
L10-L,2013,-12,-27,Caissons,A,,,,,
L10-L,2013,-12,-27,Conductors,A,18.0,60.0,79.0,57.0,
L10-L,2013,0,-12,Rows and Elevations,M,25.0,100.0,50.0,100.0,
L10-L,2013,0,-12,Risers,M,15.0,50.0,25.0,50.0,
L10-L,2013,0,-12,Caissons,M,100.0,70.0,75.0,75.0,
L10-L,2013,0,-12,Conductors,M,90.0,50.0,20.0,20.0,
L10-L,2013,-12,-27,Rows and Elevations,M,100.0,150.0,100.0,150.0,
L10-L,2013,-12,-27,Risers,M,50.0,60.0,90.0,60.0,
L10-L,2013,-12,-27,Caissons,M,,,,,
L10-L,2013,-12,-27,Conductors,M,45.0,50.0,100.0,60.0,
L10-L,2013,3,-12,Row 1,A,25.0,100.0,50.0,100.0,
L10-L,2013,3,-12,Row 2,A,25.0,100.0,50.0,100.0,
L10-L,2013,3,-12,Row A,A,25.0,100.0,50.0,100.0,
L10-L,2013,3,-12,Row B,A,25.0,100.0,50.0,100.0,
L10-L,2013,-12,-27,Row 1,A,50.0,150.0,50.0,150.0,
L10-L,2013,-12,-27,Row 2,A,50.0,150.0,50.0,150.0,
L10-L,2013,-12,-27,Row A,A,50.0,150.0,100.0,150.0,
L10-L,2013,-12,-27,Row B,A,100.0,150.0,100.0,150.0,
L10-L,2013,-12,-12,Level 1,A,25.0,50.0,25.0,50.0,
L10-L,2013,-12,-12,Conductor Field,A,25.0,50.0,25.0,50.0,
L10-L,2013,-27,-27,Level 2,A,25.0,150.0,75.0,150.0,
L10-L,2013,-27,-27,Conductor Field,A,0.0,0.0,0.0,0.0,
L10-L,2011,3,-12,Rows and Elevations,A,58.0,53.0,29.0,24.0,
L10-L,2011,3,-12,Risers,A,48.0,45.0,10.0,20.0,
L10-L,2011,3,-12,Caissons,A,55.0,52.0,12.0,16.0,
L10-L,2011,3,-12,Conductors,A,48.0,57.0,23.0,14.0,
L10-L,2011,-12,-27,Rows and Elevations,A,33.0,48.0,68.0,65.0,
L10-L,2011,-12,-27,Risers,A,10.0,60.0,90.0,52.0,
L10-L,2011,-12,-27,Caissons,A,37.0,47.0,33.0,30.0,
L10-L,2011,-12,-27,Conductors,A,15.0,37.0,75.0,65.0,
L10-L,2011,3,-12,Rows and Elevations,M,100.0,80.0,90.0,50.0,
L10-L,2011,3,-12,Risers,M,100.0,50.0,20.0,20.0,
L10-L,2011,3,-12,Caissons,M,100.0,60.0,30.0,20.0,
L10-L,2011,3,-12,Conductors,M,100.0,70.0,100.0,30.0,
L10-L,2011,-12,-27,Rows and Elevations,M,40.0,50.0,80.0,80.0,
L10-L,2011,-12,-27,Risers,M,40.0,30.0,100.0,80.0,
L10-L,2011,-12,-27,Caissons,M,80.0,50.0,60.0,30.0,
L10-L,2011,-12,-27,Conductors,M,20.0,40.0,80.0,80.0,
L10-L,2011,3,0,Row 1,A,90.0,50.0,10.0,10.0,
